credit_score,avg_days_to_pay,payment_terms,num_late_payments,log_portfolio,open_invoice_count,overdue_invoice_count,weighted_delay_probability,overdue_ratio,borrower_risk_score_target
300.0,94.0,30.0,6,13.946539697563276,12,7,0.72,0.55,78.0
300.0,94.0,30.0,6,15.268294894271099,45,25,0.72,0.55,78.0
300.0,94.0,30.0,11,11.461642696843066,1,1,0.72,0.55,80.0
300.0,94.0,30.0,11,12.560247968016562,3,2,0.72,0.55,80.0
300.0,94.0,30.0,11,13.946539697563276,12,7,0.72,0.55,80.0
300.0,94.0,30.0,11,15.268294894271099,45,25,0.72,0.55,80.0
300.0,94.0,30.0,0,11.461642696843066,1,1,0.72,0.92,83.0
300.0,94.0,30.0,0,12.560247968016562,3,3,0.72,0.92,83.0
300.0,94.0,30.0,0,13.946539697563276,12,11,0.72,0.92,83.0
300.0,94.0,30.0,0,15.268294894271099,45,41,0.72,0.92,83.0
300.0,94.0,30.0,2,11.461642696843066,1,1,0.72,0.92,84.0
300.0,94.0,30.0,2,12.560247968016562,3,3,0.72,0.92,84.0
300.0,94.0,30.0,2,13.946539697563276,12,11,0.72,0.92,84.0
300.0,94.0,30.0,2,15.268294894271099,45,41,0.72,0.92,84.0
300.0,94.0,30.0,6,11.461642696843066,1,1,0.72,0.92,86.0
300.0,94.0,30.0,6,12.560247968016562,3,3,0.72,0.92,86.0
300.0,94.0,30.0,6,13.946539697563276,12,11,0.72,0.92,86.0
300.0,94.0,30.0,6,15.268294894271099,45,41,0.72,0.92,86.0
300.0,94.0,30.0,11,11.461642696843066,1,1,0.72,0.92,87.0
300.0,94.0,30.0,11,12.560247968016562,3,3,0.72,0.92,87.0
300.0,94.0,30.0,11,13.946539697563276,12,11,0.72,0.92,87.0
300.0,94.0,30.0,11,15.268294894271099,45,41,0.72,0.92,87.0
300.0,94.0,30.0,0,11.461642696843066,1,1,0.72,1.0,84.0
300.0,94.0,30.0,0,12.560247968016562,3,3,0.72,1.0,84.0
300.0,94.0,30.0,0,13.946539697563276,12,12,0.72,1.0,84.0
300.0,94.0,30.0,0,15.268294894271099,45,45,0.72,1.0,84.0
300.0,94.0,30.0,2,11.461642696843066,1,1,0.72,1.0,85.0
300.0,94.0,30.0,2,12.560247968016562,3,3,0.72,1.0,85.0
300.0,94.0,30.0,2,13.946539697563276,12,12,0.72,1.0,85.0
300.0,94.0,30.0,2,15.268294894271099,45,45,0.72,1.0,85.0
300.0,94.0,30.0,6,11.461642696843066,1,1,0.72,1.0,86.0
300.0,94.0,30.0,6,12.560247968016562,3,3,0.72,1.0,86.0
300.0,94.0,30.0,6,13.946539697563276,12,12,0.72,1.0,86.0
300.0,94.0,30.0,6,15.268294894271099,45,45,0.72,1.0,86.0
300.0,94.0,30.0,11,11.461642696843066,1,1,0.72,1.0,88.0
300.0,94.0,30.0,11,12.560247968016562,3,3,0.72,1.0,88.0
300.0,94.0,30.0,11,13.946539697563276,12,12,0.72,1.0,88.0
300.0,94.0,30.0,11,15.268294894271099,45,45,0.72,1.0,88.0
300.0,94.0,30.0,0,11.461642696843066,1,0,0.92,0.0,79.0
300.0,94.0,30.0,0,12.560247968016562,3,0,0.92,0.0,79.0
300.0,94.0,30.0,0,13.946539697563276,12,0,0.92,0.0,79.0
300.0,94.0,30.0,0,15.268294894271099,45,0,0.92,0.0,79.0
300.0,94.0,30.0,2,11.461642696843066,1,0,0.92,0.0,79.0
300.0,94.0,30.0,2,12.560247968016562,3,0,0.92,0.0,79.0
300.0,94.0,30.0,2,13.946539697563276,12,0,0.92,0.0,79.0
300.0,94.0,30.0,2,15.268294894271099,45,0,0.92,0.0,79.0
300.0,94.0,30.0,6,11.461642696843066,1,0,0.92,0.0,81.0
300.0,94.0,30.0,6,12.560247968016562,3,0,0.92,0.0,81.0
300.0,94.0,30.0,6,13.946539697563276,12,0,0.92,0.0,81.0
300.0,94.0,30.0,6,15.268294894271099,45,0,0.92,0.0,81.0
300.0,94.0,30.0,11,11.461642696843066,1,0,0.92,0.0,83.0
300.0,94.0,30.0,11,12.560247968016562,3,0,0.92,0.0,83.0
300.0,94.0,30.0,11,13.946539697563276,12,0,0.92,0.0,83.0
300.0,94.0,30.0,11,15.268294894271099,45,0,0.92,0.0,83.0
300.0,94.0,30.0,0,11.461642696843066,1,0,0.92,0.08,80.0
300.0,94.0,30.0,0,12.560247968016562,3,0,0.92,0.08,80.0
300.0,94.0,30.0,0,13.946539697563276,12,1,0.92,0.08,80.0
300.0,94.0,30.0,0,15.268294894271099,45,4,0.92,0.08,80.0
300.0,94.0,30.0,2,11.461642696843066,1,0,0.92,0.08,81.0
300.0,94.0,30.0,2,12.560247968016562,3,0,0.92,0.08,81.0
300.0,94.0,30.0,2,13.946539697563276,12,1,0.92,0.08,81.0
300.0,94.0,30.0,2,15.268294894271099,45,4,0.92,0.08,81.0
300.0,94.0,30.0,6,11.461642696843066,1,0,0.92,0.08,83.0
300.0,94.0,30.0,6,12.560247968016562,3,0,0.92,0.08,83.0
300.0,94.0,30.0,6,13.946539697563276,12,1,0.92,0.08,83.0
300.0,94.0,30.0,6,15.268294894271099,45,4,0.92,0.08,83.0
300.0,94.0,30.0,11,11.461642696843066,1,0,0.92,0.08,84.0
300.0,94.0,30.0,11,12.560247968016562,3,0,0.92,0.08,84.0
300.0,94.0,30.0,11,13.946539697563276,12,1,0.92,0.08,84.0
300.0,94.0,30.0,11,15.268294894271099,45,4,0.92,0.08,84.0
300.0,94.0,30.0,0,11.461642696843066,1,0,0.92,0.25,84.0
300.0,94.0,30.0,0,12.560247968016562,3,1,0.92,0.25,84.0
300.0,94.0,30.0,0,13.946539697563276,12,3,0.92,0.25,84.0
300.0,94.0,30.0,0,15.268294894271099,45,11,0.92,0.25,84.0
300.0,94.0,30.0,2,11.461642696843066,1,0,0.92,0.25,85.0
300.0,94.0,30.0,2,12.560247968016562,3,1,0.92,0.25,85.0
300.0,94.0,30.0,2,13.946539697563276,12,3,0.92,0.25,85.0
300.0,94.0,30.0,2,15.268294894271099,45,11,0.92,0.25,85.0
300.0,94.0,30.0,6,11.461642696843066,1,0,0.92,0.25,86.0
300.0,94.0,30.0,6,12.560247968016562,3,1,0.92,0.25,86.0
300.0,94.0,30.0,6,13.946539697563276,12,3,0.92,0.25,86.0
300.0,94.0,30.0,6,15.268294894271099,45,11,0.92,0.25,86.0
300.0,94.0,30.0,11,11.461642696843066,1,0,0.92,0.25,88.0
300.0,94.0,30.0,11,12.560247968016562,3,1,0.92,0.25,88.0
300.0,94.0,30.0,11,13.946539697563276,12,3,0.92,0.25,88.0
300.0,94.0,30.0,11,15.268294894271099,45,11,0.92,0.25,88.0
300.0,94.0,30.0,0,11.461642696843066,1,1,0.92,0.55,89.0
300.0,94.0,30.0,0,12.560247968016562,3,2,0.92,0.55,89.0
300.0,94.0,30.0,0,13.946539697563276,12,7,0.92,0.55,89.0
300.0,94.0,30.0,0,15.268294894271099,45,25,0.92,0.55,89.0
300.0,94.0,30.0,2,11.461642696843066,1,1,0.92,0.55,90.0
300.0,94.0,30.0,2,12.560247968016562,3,2,0.92,0.55,90.0
300.0,94.0,30.0,2,13.946539697563276,12,7,0.92,0.55,90.0
300.0,94.0,30.0,2,15.268294894271099,45,25,0.92,0.55,90.0
300.0,94.0,30.0,6,11.461642696843066,1,1,0.92,0.55,91.0
300.0,94.0,30.0,6,12.560247968016562,3,2,0.92,0.55,91.0
300.0,94.0,30.0,6,13.946539697563276,12,7,0.92,0.55,91.0
300.0,94.0,30.0,6,15.268294894271099,45,25,0.92,0.55,91.0
300.0,94.0,30.0,11,11.461642696843066,1,1,0.92,0.55,93.0
300.0,94.0,30.0,11,12.560247968016562,3,2,0.92,0.55,93.0
300.0,94.0,30.0,11,13.946539697563276,12,7,0.92,0.55,93.0
300.0,94.0,30.0,11,15.268294894271099,45,25,0.92,0.55,93.0
300.0,94.0,30.0,0,11.461642696843066,1,1,0.92,0.92,92.0
300.0,94.0,30.0,0,12.560247968016562,3,3,0.92,0.92,92.0
300.0,94.0,30.0,0,13.946539697563276,12,11,0.92,0.92,92.0
300.0,94.0,30.0,0,15.268294894271099,45,41,0.92,0.92,92.0
300.0,94.0,30.0,2,11.461642696843066,1,1,0.92,0.92,92.0
300.0,94.0,30.0,2,12.560247968016562,3,3,0.92,0.92,92.0
300.0,94.0,30.0,2,13.946539697563276,12,11,0.92,0.92,92.0
300.0,94.0,30.0,2,15.268294894271099,45,41,0.92,0.92,92.0
300.0,94.0,30.0,6,11.461642696843066,1,1,0.92,0.92,94.0
300.0,94.0,30.0,6,12.560247968016562,3,3,0.92,0.92,94.0
300.0,94.0,30.0,6,13.946539697563276,12,11,0.92,0.92,94.0
300.0,94.0,30.0,6,15.268294894271099,45,41,0.92,0.92,94.0
300.0,94.0,30.0,11,11.461642696843066,1,1,0.92,0.92,96.0
300.0,94.0,30.0,11,12.560247968016562,3,3,0.92,0.92,96.0
300.0,94.0,30.0,11,13.946539697563276,12,11,0.92,0.92,96.0
300.0,94.0,30.0,11,15.268294894271099,45,41,0.92,0.92,96.0
300.0,94.0,30.0,0,11.461642696843066,1,1,0.92,1.0,92.0
300.0,94.0,30.0,0,12.560247968016562,3,3,0.92,1.0,92.0
300.0,94.0,30.0,0,13.946539697563276,12,12,0.92,1.0,92.0
300.0,94.0,30.0,0,15.268294894271099,45,45,0.92,1.0,92.0
300.0,94.0,30.0,2,11.461642696843066,1,1,0.92,1.0,93.0
300.0,94.0,30.0,2,12.560247968016562,3,3,0.92,1.0,93.0
300.0,94.0,30.0,2,13.946539697563276,12,12,0.92,1.0,93.0
300.0,94.0,30.0,2,15.268294894271099,45,45,0.92,1.0,93.0
300.0,94.0,30.0,6,11.461642696843066,1,1,0.92,1.0,95.0
300.0,94.0,30.0,6,12.560247968016562,3,3,0.92,1.0,95.0
300.0,94.0,30.0,6,13.946539697563276,12,12,0.92,1.0,95.0
300.0,94.0,30.0,6,15.268294894271099,45,45,0.92,1.0,95.0
300.0,94.0,30.0,11,11.461642696843066,1,1,0.92,1.0,97.0
300.0,94.0,30.0,11,12.560247968016562,3,3,0.92,1.0,97.0
300.0,94.0,30.0,11,13.946539697563276,12,12,0.92,1.0,97.0
300.0,94.0,30.0,11,15.268294894271099,45,45,0.92,1.0,97.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.02,0.0,12.0
400.0,82.0,30.0,0,12.560247968016562,3,0,0.02,0.0,12.0
400.0,82.0,30.0,0,13.946539697563276,12,0,0.02,0.0,12.0
400.0,82.0,30.0,0,15.268294894271099,45,0,0.02,0.0,12.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.02,0.0,13.0
400.0,82.0,30.0,2,12.560247968016562,3,0,0.02,0.0,13.0
400.0,82.0,30.0,2,13.946539697563276,12,0,0.02,0.0,13.0
400.0,82.0,30.0,2,15.268294894271099,45,0,0.02,0.0,13.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.02,0.0,15.0
400.0,82.0,30.0,6,12.560247968016562,3,0,0.02,0.0,15.0
400.0,82.0,30.0,6,13.946539697563276,12,0,0.02,0.0,15.0
400.0,82.0,30.0,6,15.268294894271099,45,0,0.02,0.0,15.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.02,0.0,16.0
400.0,82.0,30.0,11,12.560247968016562,3,0,0.02,0.0,16.0
400.0,82.0,30.0,11,13.946539697563276,12,0,0.02,0.0,16.0
400.0,82.0,30.0,11,15.268294894271099,45,0,0.02,0.0,16.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.02,0.08,13.0
400.0,82.0,30.0,0,12.560247968016562,3,0,0.02,0.08,13.0
400.0,82.0,30.0,0,13.946539697563276,12,1,0.02,0.08,13.0
400.0,82.0,30.0,0,15.268294894271099,45,4,0.02,0.08,13.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.02,0.08,14.0
400.0,82.0,30.0,2,12.560247968016562,3,0,0.02,0.08,14.0
400.0,82.0,30.0,2,13.946539697563276,12,1,0.02,0.08,14.0
400.0,82.0,30.0,2,15.268294894271099,45,4,0.02,0.08,14.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.02,0.08,16.0
400.0,82.0,30.0,6,12.560247968016562,3,0,0.02,0.08,16.0
400.0,82.0,30.0,6,13.946539697563276,12,1,0.02,0.08,16.0
400.0,82.0,30.0,6,15.268294894271099,45,4,0.02,0.08,16.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.02,0.08,18.0
400.0,82.0,30.0,11,12.560247968016562,3,0,0.02,0.08,18.0
400.0,82.0,30.0,11,13.946539697563276,12,1,0.02,0.08,18.0
400.0,82.0,30.0,11,15.268294894271099,45,4,0.02,0.08,18.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.02,0.25,17.0
400.0,82.0,30.0,0,12.560247968016562,3,1,0.02,0.25,17.0
400.0,82.0,30.0,0,13.946539697563276,12,3,0.02,0.25,17.0
400.0,82.0,30.0,0,15.268294894271099,45,11,0.02,0.25,17.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.02,0.25,18.0
400.0,82.0,30.0,2,12.560247968016562,3,1,0.02,0.25,18.0
400.0,82.0,30.0,2,13.946539697563276,12,3,0.02,0.25,18.0
400.0,82.0,30.0,2,15.268294894271099,45,11,0.02,0.25,18.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.02,0.25,20.0
400.0,82.0,30.0,6,12.560247968016562,3,1,0.02,0.25,20.0
400.0,82.0,30.0,6,13.946539697563276,12,3,0.02,0.25,20.0
400.0,82.0,30.0,6,15.268294894271099,45,11,0.02,0.25,20.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.02,0.25,22.0
400.0,82.0,30.0,11,12.560247968016562,3,1,0.02,0.25,22.0
400.0,82.0,30.0,11,13.946539697563276,12,3,0.02,0.25,22.0
400.0,82.0,30.0,11,15.268294894271099,45,11,0.02,0.25,22.0
400.0,82.0,30.0,0,11.461642696843066,1,1,0.02,0.55,24.0
400.0,82.0,30.0,0,12.560247968016562,3,2,0.02,0.55,24.0
400.0,82.0,30.0,0,13.946539697563276,12,7,0.02,0.55,24.0
400.0,82.0,30.0,0,15.268294894271099,45,25,0.02,0.55,24.0
400.0,82.0,30.0,2,11.461642696843066,1,1,0.02,0.55,25.0
400.0,82.0,30.0,2,12.560247968016562,3,2,0.02,0.55,25.0
400.0,82.0,30.0,2,13.946539697563276,12,7,0.02,0.55,25.0
400.0,82.0,30.0,2,15.268294894271099,45,25,0.02,0.55,25.0
400.0,82.0,30.0,6,11.461642696843066,1,1,0.02,0.55,26.0
400.0,82.0,30.0,6,12.560247968016562,3,2,0.02,0.55,26.0
400.0,82.0,30.0,6,13.946539697563276,12,7,0.02,0.55,26.0
400.0,82.0,30.0,6,15.268294894271099,45,25,0.02,0.55,26.0
400.0,82.0,30.0,11,11.461642696843066,1,1,0.02,0.55,28.0
400.0,82.0,30.0,11,12.560247968016562,3,2,0.02,0.55,28.0
400.0,82.0,30.0,11,13.946539697563276,12,7,0.02,0.55,28.0
400.0,82.0,30.0,11,15.268294894271099,45,25,0.02,0.55,28.0
400.0,82.0,30.0,0,11.461642696843066,1,1,0.02,0.92,31.0
400.0,82.0,30.0,0,12.560247968016562,3,3,0.02,0.92,31.0
400.0,82.0,30.0,0,13.946539697563276,12,11,0.02,0.92,31.0
400.0,82.0,30.0,0,15.268294894271099,45,41,0.02,0.92,31.0
400.0,82.0,30.0,2,11.461642696843066,1,1,0.02,0.92,32.0
400.0,82.0,30.0,2,12.560247968016562,3,3,0.02,0.92,32.0
400.0,82.0,30.0,2,13.946539697563276,12,11,0.02,0.92,32.0
400.0,82.0,30.0,2,15.268294894271099,45,41,0.02,0.92,32.0
400.0,82.0,30.0,6,11.461642696843066,1,1,0.02,0.92,34.0
400.0,82.0,30.0,6,12.560247968016562,3,3,0.02,0.92,34.0
400.0,82.0,30.0,6,13.946539697563276,12,11,0.02,0.92,34.0
400.0,82.0,30.0,6,15.268294894271099,45,41,0.02,0.92,34.0
400.0,82.0,30.0,11,11.461642696843066,1,1,0.02,0.92,36.0
400.0,82.0,30.0,11,12.560247968016562,3,3,0.02,0.92,36.0
400.0,82.0,30.0,11,13.946539697563276,12,11,0.02,0.92,36.0
400.0,82.0,30.0,11,15.268294894271099,45,41,0.02,0.92,36.0
400.0,82.0,30.0,0,11.461642696843066,1,1,0.02,1.0,33.0
400.0,82.0,30.0,0,12.560247968016562,3,3,0.02,1.0,33.0
400.0,82.0,30.0,0,13.946539697563276,12,12,0.02,1.0,33.0
400.0,82.0,30.0,0,15.268294894271099,45,45,0.02,1.0,33.0
400.0,82.0,30.0,2,11.461642696843066,1,1,0.02,1.0,34.0
400.0,82.0,30.0,2,12.560247968016562,3,3,0.02,1.0,34.0
400.0,82.0,30.0,2,13.946539697563276,12,12,0.02,1.0,34.0
400.0,82.0,30.0,2,15.268294894271099,45,45,0.02,1.0,34.0
400.0,82.0,30.0,6,11.461642696843066,1,1,0.02,1.0,36.0
400.0,82.0,30.0,6,12.560247968016562,3,3,0.02,1.0,36.0
400.0,82.0,30.0,6,13.946539697563276,12,12,0.02,1.0,36.0
400.0,82.0,30.0,6,15.268294894271099,45,45,0.02,1.0,36.0
400.0,82.0,30.0,11,11.461642696843066,1,1,0.02,1.0,37.0
400.0,82.0,30.0,11,12.560247968016562,3,3,0.02,1.0,37.0
400.0,82.0,30.0,11,13.946539697563276,12,12,0.02,1.0,37.0
400.0,82.0,30.0,11,15.268294894271099,45,45,0.02,1.0,37.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.12,0.0,19.0
400.0,82.0,30.0,0,12.560247968016562,3,0,0.12,0.0,19.0
400.0,82.0,30.0,0,13.946539697563276,12,0,0.12,0.0,19.0
400.0,82.0,30.0,0,15.268294894271099,45,0,0.12,0.0,19.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.12,0.0,20.0
400.0,82.0,30.0,2,12.560247968016562,3,0,0.12,0.0,20.0
400.0,82.0,30.0,2,13.946539697563276,12,0,0.12,0.0,20.0
400.0,82.0,30.0,2,15.268294894271099,45,0,0.12,0.0,20.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.12,0.0,22.0
400.0,82.0,30.0,6,12.560247968016562,3,0,0.12,0.0,22.0
400.0,82.0,30.0,6,13.946539697563276,12,0,0.12,0.0,22.0
400.0,82.0,30.0,6,15.268294894271099,45,0,0.12,0.0,22.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.12,0.0,23.0
400.0,82.0,30.0,11,12.560247968016562,3,0,0.12,0.0,23.0
400.0,82.0,30.0,11,13.946539697563276,12,0,0.12,0.0,23.0
400.0,82.0,30.0,11,15.268294894271099,45,0,0.12,0.0,23.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.12,0.08,21.0
400.0,82.0,30.0,0,12.560247968016562,3,0,0.12,0.08,21.0
400.0,82.0,30.0,0,13.946539697563276,12,1,0.12,0.08,21.0
400.0,82.0,30.0,0,15.268294894271099,45,4,0.12,0.08,21.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.12,0.08,21.0
400.0,82.0,30.0,2,12.560247968016562,3,0,0.12,0.08,21.0
400.0,82.0,30.0,2,13.946539697563276,12,1,0.12,0.08,21.0
400.0,82.0,30.0,2,15.268294894271099,45,4,0.12,0.08,21.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.12,0.08,23.0
400.0,82.0,30.0,6,12.560247968016562,3,0,0.12,0.08,23.0
400.0,82.0,30.0,6,13.946539697563276,12,1,0.12,0.08,23.0
400.0,82.0,30.0,6,15.268294894271099,45,4,0.12,0.08,23.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.12,0.08,25.0
400.0,82.0,30.0,11,12.560247968016562,3,0,0.12,0.08,25.0
400.0,82.0,30.0,11,13.946539697563276,12,1,0.12,0.08,25.0
400.0,82.0,30.0,11,15.268294894271099,45,4,0.12,0.08,25.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.12,0.25,24.0
400.0,82.0,30.0,0,12.560247968016562,3,1,0.12,0.25,24.0
400.0,82.0,30.0,0,13.946539697563276,12,3,0.12,0.25,24.0
400.0,82.0,30.0,0,15.268294894271099,45,11,0.12,0.25,24.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.12,0.25,25.0
400.0,82.0,30.0,2,12.560247968016562,3,1,0.12,0.25,25.0
400.0,82.0,30.0,2,13.946539697563276,12,3,0.12,0.25,25.0
400.0,82.0,30.0,2,15.268294894271099,45,11,0.12,0.25,25.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.12,0.25,27.0
400.0,82.0,30.0,6,12.560247968016562,3,1,0.12,0.25,27.0
400.0,82.0,30.0,6,13.946539697563276,12,3,0.12,0.25,27.0
400.0,82.0,30.0,6,15.268294894271099,45,11,0.12,0.25,27.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.12,0.25,29.0
400.0,82.0,30.0,11,12.560247968016562,3,1,0.12,0.25,29.0
400.0,82.0,30.0,11,13.946539697563276,12,3,0.12,0.25,29.0
400.0,82.0,30.0,11,15.268294894271099,45,11,0.12,0.25,29.0
400.0,82.0,30.0,0,11.461642696843066,1,1,0.12,0.55,31.0
400.0,82.0,30.0,0,12.560247968016562,3,2,0.12,0.55,31.0
400.0,82.0,30.0,0,13.946539697563276,12,7,0.12,0.55,31.0
400.0,82.0,30.0,0,15.268294894271099,45,25,0.12,0.55,31.0
400.0,82.0,30.0,2,11.461642696843066,1,1,0.12,0.55,32.0
400.0,82.0,30.0,2,12.560247968016562,3,2,0.12,0.55,32.0
400.0,82.0,30.0,2,13.946539697563276,12,7,0.12,0.55,32.0
400.0,82.0,30.0,2,15.268294894271099,45,25,0.12,0.55,32.0
400.0,82.0,30.0,6,11.461642696843066,1,1,0.12,0.55,33.0
400.0,82.0,30.0,6,12.560247968016562,3,2,0.12,0.55,33.0
400.0,82.0,30.0,6,13.946539697563276,12,7,0.12,0.55,33.0
400.0,82.0,30.0,6,15.268294894271099,45,25,0.12,0.55,33.0
400.0,82.0,30.0,11,11.461642696843066,1,1,0.12,0.55,35.0
400.0,82.0,30.0,11,12.560247968016562,3,2,0.12,0.55,35.0
400.0,82.0,30.0,11,13.946539697563276,12,7,0.12,0.55,35.0
400.0,82.0,30.0,11,15.268294894271099,45,25,0.12,0.55,35.0
400.0,82.0,30.0,0,11.461642696843066,1,1,0.12,0.92,39.0
400.0,82.0,30.0,0,12.560247968016562,3,3,0.12,0.92,39.0
400.0,82.0,30.0,0,13.946539697563276,12,11,0.12,0.92,39.0
400.0,82.0,30.0,0,15.268294894271099,45,41,0.12,0.92,39.0
400.0,82.0,30.0,2,11.461642696843066,1,1,0.12,0.92,39.0
400.0,82.0,30.0,2,12.560247968016562,3,3,0.12,0.92,39.0
400.0,82.0,30.0,2,13.946539697563276,12,11,0.12,0.92,39.0
400.0,82.0,30.0,2,15.268294894271099,45,41,0.12,0.92,39.0
400.0,82.0,30.0,6,11.461642696843066,1,1,0.12,0.92,41.0
400.0,82.0,30.0,6,12.560247968016562,3,3,0.12,0.92,41.0
400.0,82.0,30.0,6,13.946539697563276,12,11,0.12,0.92,41.0
400.0,82.0,30.0,6,15.268294894271099,45,41,0.12,0.92,41.0
400.0,82.0,30.0,11,11.461642696843066,1,1,0.12,0.92,43.0
400.0,82.0,30.0,11,12.560247968016562,3,3,0.12,0.92,43.0
400.0,82.0,30.0,11,13.946539697563276,12,11,0.12,0.92,43.0
400.0,82.0,30.0,11,15.268294894271099,45,41,0.12,0.92,43.0
400.0,82.0,30.0,0,11.461642696843066,1,1,0.12,1.0,40.0
400.0,82.0,30.0,0,12.560247968016562,3,3,0.12,1.0,40.0
400.0,82.0,30.0,0,13.946539697563276,12,12,0.12,1.0,40.0
400.0,82.0,30.0,0,15.268294894271099,45,45,0.12,1.0,40.0
400.0,82.0,30.0,2,11.461642696843066,1,1,0.12,1.0,41.0
400.0,82.0,30.0,2,12.560247968016562,3,3,0.12,1.0,41.0
400.0,82.0,30.0,2,13.946539697563276,12,12,0.12,1.0,41.0
400.0,82.0,30.0,2,15.268294894271099,45,45,0.12,1.0,41.0
400.0,82.0,30.0,6,11.461642696843066,1,1,0.12,1.0,43.0
400.0,82.0,30.0,6,12.560247968016562,3,3,0.12,1.0,43.0
400.0,82.0,30.0,6,13.946539697563276,12,12,0.12,1.0,43.0
400.0,82.0,30.0,6,15.268294894271099,45,45,0.12,1.0,43.0
400.0,82.0,30.0,11,11.461642696843066,1,1,0.12,1.0,45.0
400.0,82.0,30.0,11,12.560247968016562,3,3,0.12,1.0,45.0
400.0,82.0,30.0,11,13.946539697563276,12,12,0.12,1.0,45.0
400.0,82.0,30.0,11,15.268294894271099,45,45,0.12,1.0,45.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.28,0.0,30.0
400.0,82.0,30.0,0,12.560247968016562,3,0,0.28,0.0,30.0
400.0,82.0,30.0,0,13.946539697563276,12,0,0.28,0.0,30.0
400.0,82.0,30.0,0,15.268294894271099,45,0,0.28,0.0,30.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.28,0.0,31.0
400.0,82.0,30.0,2,12.560247968016562,3,0,0.28,0.0,31.0
400.0,82.0,30.0,2,13.946539697563276,12,0,0.28,0.0,31.0
400.0,82.0,30.0,2,15.268294894271099,45,0,0.28,0.0,31.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.28,0.0,33.0
400.0,82.0,30.0,6,12.560247968016562,3,0,0.28,0.0,33.0
400.0,82.0,30.0,6,13.946539697563276,12,0,0.28,0.0,33.0
400.0,82.0,30.0,6,15.268294894271099,45,0,0.28,0.0,33.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.28,0.0,35.0
400.0,82.0,30.0,11,12.560247968016562,3,0,0.28,0.0,35.0
400.0,82.0,30.0,11,13.946539697563276,12,0,0.28,0.0,35.0
400.0,82.0,30.0,11,15.268294894271099,45,0,0.28,0.0,35.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.28,0.08,32.0
400.0,82.0,30.0,0,12.560247968016562,3,0,0.28,0.08,32.0
400.0,82.0,30.0,0,13.946539697563276,12,1,0.28,0.08,32.0
400.0,82.0,30.0,0,15.268294894271099,45,4,0.28,0.08,32.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.28,0.08,33.0
400.0,82.0,30.0,2,12.560247968016562,3,0,0.28,0.08,33.0
400.0,82.0,30.0,2,13.946539697563276,12,1,0.28,0.08,33.0
400.0,82.0,30.0,2,15.268294894271099,45,4,0.28,0.08,33.0
400.0,82.0,30.0,6,11.461642696843066,1,0,0.28,0.08,35.0
400.0,82.0,30.0,6,12.560247968016562,3,0,0.28,0.08,35.0
400.0,82.0,30.0,6,13.946539697563276,12,1,0.28,0.08,35.0
400.0,82.0,30.0,6,15.268294894271099,45,4,0.28,0.08,35.0
400.0,82.0,30.0,11,11.461642696843066,1,0,0.28,0.08,37.0
400.0,82.0,30.0,11,12.560247968016562,3,0,0.28,0.08,37.0
400.0,82.0,30.0,11,13.946539697563276,12,1,0.28,0.08,37.0
400.0,82.0,30.0,11,15.268294894271099,45,4,0.28,0.08,37.0
400.0,82.0,30.0,0,11.461642696843066,1,0,0.28,0.25,36.0
400.0,82.0,30.0,0,12.560247968016562,3,1,0.28,0.25,36.0
400.0,82.0,30.0,0,13.946539697563276,12,3,0.28,0.25,36.0
400.0,82.0,30.0,0,15.268294894271099,45,11,0.28,0.25,36.0
400.0,82.0,30.0,2,11.461642696843066,1,0,0.28,0.25,37.0
400.0,82.0,30.0,2,12.560247968016562,3,1,0.28,0.25,37.0
400.0,82.0,30.0,2,13.946539697563276,12,3,0.28,0.25,37.0
400.0,82.0,30.0,2,15.268294894271099,45,11,0.28,0.25,37.0
